arquivo,ano,uf,n_registros,n_colunas,hash_md5,tamanho_bytes,data_processamento
CPNIPR13.DBF,2013,PR,12309,7,46d7438c2f5b02d265fda0809b61b475,1723519,2026-02-27 17:51:32.543032
CPNIRJ13.DBF,2013,RJ,2763,7,44fe4a5991c77e19b46350728510e598,387079,2026-02-27 17:51:36.202157
CPNIRN13.DBF,2013,RN,4979,7,9cad3da555b8b5e2c8e3e290a4807161,697319,2026-02-27 17:51:40.895095
CPNIRO13.DBF,2013,RO,1619,7,999157e0bf9ab15f7ada1e833d3369a9,226919,2026-02-27 17:51:44.630244
CPNIRR13.DBF,2013,RR,444,7,2eaa52b8cab09e5741a44c081ccf4f4f,62419,2026-02-27 17:51:48.226606
CPNIRS13.DBF,2013,RS,14742,7,0120f308692c2cbe5f77093a2d0494bf,2064139,2026-02-27 17:51:54.228427
CPNISC13.DBF,2013,SC,8815,7,e72d78b42b3bbbe89d3aca4b8ad3860b,1234359,2026-02-27 17:51:58.865225
CPNISE13.DBF,2013,SE,2207,7,295cc0fd75b486184c3f2f0afc3393c8,309239,2026-02-27 17:52:02.469469
CPNISP13.DBF,2013,SP,20057,7,137f268aa96ba2a2230a45a8cf03a598,2808239,2026-02-27 17:52:08.833899
CPNITO13.DBF,2013,TO,4295,7,86337b878862be81cb6e0e25109a8d1b,601559,2026-02-27 17:52:12.693748
CPNIAC14.DBF,2014,AC,871,7,4f684ee16cc118f91ab856db37f1a40a,122199,2026-02-27 17:52:17.798284
CPNIAL14.DBF,2014,AL,4088,7,291e5485b02b0d6436d7efe2c4dda436,572579,2026-02-27 17:52:21.972471
CPNIAM14.DBF,2014,AM,2540,7,56f1f404a2d732ae9ceee84b06c0f715,355859,2026-02-27 17:52:25.787404
CPNIAP14.DBF,2014,AP,567,7,83474fee6f53ed96db1020c2bfc2d7ca,79639,2026-02-27 17:52:29.045481
CPNIBA14.DBF,2014,BA,16544,7,ff39331c8f6cc35af8e49a5d355b2a25,2316419,2026-02-27 17:52:34.83731
CPNICE14.DBF,2014,CE,7328,7,d8e6c01dc27b7a35e295638944e56777,1026179,2026-02-27 17:52:39.370982
CPNIDF14.DBF,2014,DF,46,7,5a8fc21c1fa1b336afb40c906442ebb7,6699,2026-02-27 17:52:41.964082
CPNIES14.DBF,2014,ES,3167,7,ca352c8e69a6752143b90df9a36d7017,443639,2026-02-27 17:52:45.437952
CPNIGO14.DBF,2014,GO,9480,7,2b138e16d532a7651ffb5356a6e9fca8,1327459,2026-02-27 17:52:50.263335
CPNIMA14.DBF,2014,MA,8570,7,9d0d24f041add02d909e1ad65afd7aa8,1200059,2026-02-27 17:52:55.148196
CPNIMG14.DBF,2014,MG,32349,7,df9099fb661c32c1af256a364d854248,4529119,2026-02-27 17:53:04.068479
CPNIMS14.DBF,2014,MS,3157,7,9342cda57688d28bf705d9e14cdc2775,442239,2026-02-27 17:53:07.660501
CPNIMT14.DBF,2014,MT,5685,7,c0d258ecb3098a7858623dd07b2f534c,796159,2026-02-27 17:53:12.182712
CPNIPA14.DBF,2014,PA,5658,7,99faa32c966b0fdb92eb107be5ae11e6,792379,2026-02-27 17:53:16.210823
CPNIPB14.DBF,2014,PB,8184,7,4f1d6eb32cb5a6a603e5b3ef3277f1f5,1146019,2026-02-27 17:53:20.954112
CPNIPE14.DBF,2014,PE,7378,7,6212f9b0584cff963fea1d60acf2c7df,1033179,2026-02-27 17:53:25.143448
CPNIPI14.DBF,2014,PI,8420,7,8dc840283286e93500a0628fa25c2781,1179059,2026-02-27 17:53:29.816023
CPNIPR14.DBF,2014,PR,15694,7,98729dd7e30c3b0a0dc55454a755b8e5,2197419,2026-02-27 17:53:35.542561
CPNIRJ14.DBF,2014,RJ,3743,7,9c5401c051afc1aed5f463814c8116b1,524279,2026-02-27 17:53:39.739927
CPNIRN14.DBF,2014,RN,6606,7,afe92e2f81c31a3f899f89e49f5c77b1,925099,2026-02-27 17:53:43.836328
CPNIRO14.DBF,2014,RO,2072,7,1e345302ab3dc015c63f804c468cd7e5,290339,2026-02-27 17:53:47.286897
CPNIRR14.DBF,2014,RR,610,7,c5cdc6b87b671d4174d598939223b2b0,85659,2026-02-27 17:53:50.927701
CPNIRS14.DBF,2014,RS,18395,7,e5dd2505957fbb522a51bdf7cdf9fda2,2575559,2026-02-27 17:53:57.025791
CPNISC14.DBF,2014,SC,11485,7,5459c2834ba1a02e76f47699d1788c1b,1608159,2026-02-27 17:54:02.417745
CPNISE14.DBF,2014,SE,2940,7,4c178d5521c3e6a709f384ccaa22b668,411859,2026-02-27 17:54:06.527136
CPNISP14.DBF,2014,SP,26239,7,aba439459d07a13a42fe03f52df6e269,3673719,2026-02-27 17:54:14.837917
CPNITO14.DBF,2014,TO,5374,7,25e0ae5109430b1c6414fc547ce3b2a5,752619,2026-02-27 17:54:18.753286
CPNIAC15.DBF,2015,AC,849,7,c95034d34d517d12993cf7093b0ac669,119119,2026-02-27 17:54:23.806332
CPNIAL15.DBF,2015,AL,3940,7,b73e482075a6dc29853fd904a15e64c6,551859,2026-02-27 17:54:27.548388
CPNIAM15.DBF,2015,AM,2449,7,145fab5e55849c963d3b2ea0e5ca22c6,343119,2026-02-27 17:54:31.12351
CPNIAP15.DBF,2015,AP,563,7,9e245d5c3d664de256a55a493d1894c1,79079,2026-02-27 17:54:34.137708
CPNIBA15.DBF,2015,BA,15924,7,d4c701698689ff9e45b950a4a2cd5154,2229619,2026-02-27 17:54:40.6128
CPNICE15.DBF,2015,CE,7216,7,979ab01fee5b1224086f0511298d60b5,1010499,2026-02-27 17:54:45.500022
CPNIDF15.DBF,2015,DF,46,7,bfc29e5959f9eb7d0c054c1ea1d1c9b1,6699,2026-02-27 17:54:48.601926
CPNIES15.DBF,2015,ES,3048,7,8f321d56dfa9aed4f56efb8dabc0d442,426979,2026-02-27 17:54:52.345132
CPNIGO15.DBF,2015,GO,8621,7,54721e3c3a0014b17d06abcc79c7b39f,1207199,2026-02-27 17:54:56.661594
CPNIMA15.DBF,2015,MA,8210,7,cdd3e7139a78dddc000f676d9c2e7d28,1149659,2026-02-27 17:55:01.169911
CPNIMG15.DBF,2015,MG,30010,7,90bc3f115c5c242c9d1d28def8147331,4201659,2026-02-27 17:55:09.071115
CPNIMS15.DBF,2015,MS,3093,7,4c0727ceefc4e7c160a9ff4c4d0fef0e,433279,2026-02-27 17:55:13.049678
CPNIMT15.DBF,2015,MT,5520,7,313902b3af93153ebc060a5b79589c88,773059,2026-02-27 17:55:16.921961
CPNIPA15.DBF,2015,PA,5226,7,91fe3c2c9deef739356c9327bf8c2e24,731899,2026-02-27 17:55:21.172678
CPNIPB15.DBF,2015,PB,7315,7,2a958a63b85563ca1d6ccb6c8ee546f1,1024359,2026-02-27 17:55:25.375461
CPNIPE15.DBF,2015,PE,7184,7,fa29188f170c75820fdb331898fd564a,1006019,2026-02-27 17:55:30.244386
CPNIPI15.DBF,2015,PI,7520,7,42fdbbf519bc5d96cc051f49068030d6,1053059,2026-02-27 17:55:34.628296
CPNIPR15.DBF,2015,PR,14591,7,c9a5fd88e37259961589c48336a9c270,2042999,2026-02-27 17:55:40.027
CPNIRJ15.DBF,2015,RJ,3716,7,d8f60716a2c3d03fe0d2d473325bd772,520499,2026-02-27 17:55:43.831557
CPNIRN15.DBF,2015,RN,6251,7,6bc84c2cdf1cbbe705f3b12d7a4c19cb,875399,2026-02-27 17:55:48.560074
CPNIRO15.DBF,2015,RO,2071,7,9368477700241b58fe3f53ad59b63ee6,290199,2026-02-27 17:55:52.594927
CPNIRR15.DBF,2015,RR,630,7,320105c8c7d10c98e9620e19108845bf,88459,2026-02-27 17:55:55.782624
CPNIRS15.DBF,2015,RS,16589,7,24cc0dd9a6e04123e09d9d00d27364e2,2322719,2026-02-27 17:56:01.578536
CPNISC15.DBF,2015,SC,10927,7,35cc5d67c00d39d742b1a2609ab76e46,1530039,2026-02-27 17:56:06.830824
CPNISE15.DBF,2015,SE,2852,7,23145d96f4fa24969d5093b3f2187928,399539,2026-02-27 17:56:10.53961
CPNISP15.DBF,2015,SP,25892,7,dd5e476d36aee51815120c19054565ec,3625139,2026-02-27 17:56:17.992798
CPNITO15.DBF,2015,TO,4750,7,f4643a98acab3202780faa23a42f11be,665259,2026-02-27 17:56:22.015508
CPNIAC16.DBF,2016,AC,808,7,eaa8dc19b59afb677fb32d7723f4a126,113378,2026-02-27 17:56:27.359078
CPNIAL16.DBF,2016,AL,3909,7,60010d85caf2ac7c0c4b01845330da7e,547518,2026-02-27 17:56:31.423365
CPNIAM16.DBF,2016,AM,2364,7,2d235d945cb07b70c256b19dfd343c83,331218,2026-02-27 17:56:34.855397
CPNIAP16.DBF,2016,AP,559,7,fcd0ed795ebcc4865b6b25ee7e87c9d8,78518,2026-02-27 17:56:37.861341
CPNIBA16.DBF,2016,BA,14714,7,8a505a0ed7aeda9fe4f81d860f991873,2060218,2026-02-27 17:56:43.670514
CPNICE16.DBF,2016,CE,7126,7,381355dd39d0d93ffccc55ea8e75b518,997898,2026-02-27 17:56:47.929294
CPNIDF16.DBF,2016,DF,48,7,6971122e9e02bb0c58badd8f7e792ffb,6978,2026-02-27 17:56:50.937694
CPNIES16.DBF,2016,ES,2881,7,427dc0e33088a5e3d3623445300a6a54,403598,2026-02-27 17:56:55.065954
CPNIGO16.DBF,2016,GO,8014,7,d04d3f1e8dbdf18519472f787ae76060,1122218,2026-02-27 17:56:59.753264
CPNIMA16.DBF,2016,MA,7586,7,457265f837168481147e6b9d87e375d9,1062298,2026-02-27 17:57:04.453665
CPNIMG16.DBF,2016,MG,27810,7,f7c92e673efdab3d83901fb2b6fe60bc,3893658,2026-02-27 17:57:11.819628
CPNIMS16.DBF,2016,MS,2814,7,c0b978e148e881868ac0bd1e476d0385,394218,2026-02-27 17:57:15.578526
CPNIMT16.DBF,2016,MT,5270,7,61ed8d4e5f6199667df1d14fe6c352ca,738058,2026-02-27 17:57:19.954636
CPNIPA16.DBF,2016,PA,5056,7,11bba64a83e39962bd65a988f4a6b5c8,708098,2026-02-27 17:57:23.859029
CPNIPB16.DBF,2016,PB,6993,7,e2205b90816cfbff75139e109e1f3d0d,979278,2026-02-27 17:57:27.977616
CPNIPE16.DBF,2016,PE,6928,7,86e399c7b7011a8ae9ee01dd0d506d5d,970178,2026-02-27 17:57:32.225432
CPNIPI16.DBF,2016,PI,7240,7,2b493dc4677a5309276c0e0a17b70f81,1013858,2026-02-27 17:57:36.424528
CPNIPR16.DBF,2016,PR,13436,7,f26a22012a2ddb76c2e2912df2a61ce9,1881298,2026-02-27 17:57:41.712652
CPNIRJ16.DBF,2016,RJ,3675,7,0844d76d8eaf8173fec61b79b2d42f8c,514758,2026-02-27 17:57:45.488414
CPNIRN16.DBF,2016,RN,5434,7,aa1d7e1deeb51ab480c83692d76dc22c,761018,2026-02-27 17:57:49.771549
CPNIRO16.DBF,2016,RO,2024,7,4a9da684bf801bf4a4d95f4ad800794c,283618,2026-02-27 17:57:53.183907
CPNIRR16.DBF,2016,RR,631,7,64b032033167e4bf452c382f07849927,88598,2026-02-27 17:57:56.525994
CPNIRS16.DBF,2016,RS,15399,7,7329325b69876eade8f25b0884bd4947,2156118,2026-02-27 17:58:02.206273
CPNISC16.DBF,2016,SC,9453,7,087594d0b7b8067e140e676cea7bb0d1,1323678,2026-02-27 17:58:06.925128
CPNISE16.DBF,2016,SE,2668,7,00b4db8629da79b9f8950ccd6c6bc438,373778,2026-02-27 17:58:10.482753
CPNISP16.DBF,2016,SP,23737,7,160c530b8549e93c4260541f668fcc45,3323438,2026-02-27 17:58:17.743406
CPNITO16.DBF,2016,TO,4494,7,17fdfaea8e384a4e3bd3e44aa5c06afc,629418,2026-02-27 17:58:21.702191
CPNIAC17.DBF,2017,AC,550,7,ed69606ab752bd772649e419a7986569,75058,2026-02-27 17:58:26.828063
CPNIAL17.DBF,2017,AL,2599,7,7083b8e79204c7a07d066559fa59dbc2,353722,2026-02-27 17:59:16.547202
CPNIAM17.DBF,2017,AM,1588,7,c9dfca91bcdfca672bd24a90be5026b8,216226,2026-02-27 18:00:27.31156
CPNIAP17.DBF,2017,AP,389,7,34edd01fef59fa4db80d27124f677f70,53162,2026-02-27 18:00:30.47851
CPNIBA17.DBF,2017,BA,10156,7,aa9e36916d934c6c796bfff798ef3c17,1381474,2026-02-27 18:00:35.772247
CPNICE17.DBF,2017,CE,4724,7,29355efbb9e177ac10d421b766e82881,642722,2026-02-27 18:00:40.13241
CPNIDF17.DBF,2017,DF,28,7,8959c553a02a2e7140e85b0a8702447f,4066,2026-02-27 18:00:42.675019
CPNIES17.DBF,2017,ES,1946,7,b3de2696a75c63e18ac8d48e16612fc1,264914,2026-02-27 18:00:46.450019
CPNIGO17.DBF,2017,GO,5828,7,4353f024679e97c4ccf934434ef612f6,792866,2026-02-27 18:00:50.706273
CPNIMA17.DBF,2017,MA,5253,7,8581496f4ae90ea2cecf5e47d2da9d7f,714666,2026-02-27 18:00:54.529017
CPNIMG17.DBF,2017,MG,20015,7,c04fe04f7a41f3e359240b63f1cc8d24,2722298,2026-02-27 18:01:00.64851
CPNIMS17.DBF,2017,MS,1916,7,1b84a7f9797bf435b25c78bb17f02d38,260834,2026-02-27 18:01:04.059722
CPNIMT17.DBF,2017,MT,3501,7,507a499829506af9f9728769274fd22f,476394,2026-02-27 18:01:07.778012
CPNIPA17.DBF,2017,PA,3513,7,8136127f0cca97ae2f0ad2e0b60ebb44,478026,2026-02-27 18:01:11.581527
CPNIPB17.DBF,2017,PB,5089,7,ceb8ab69a35d9afa4c84d65df9e8afd5,692362,2026-02-27 18:01:16.014781
CPNIPE17.DBF,2017,PE,4644,7,f69d33cd9e695ec15b5bbbb68f1b7d28,631842,2026-02-27 18:01:19.79152
CPNIPI17.DBF,2017,PI,5280,7,f4b6fdf7be08e8038ffbd7560c9e3a5d,718338,2026-02-27 18:01:23.761168
CPNIPR17.DBF,2017,PR,9384,7,48e712326ac367ec70c10d0cffb03e05,1276482,2026-02-27 18:01:28.390309
CPNIRJ17.DBF,2017,RJ,2384,7,7a943be3c64feffa5f710cfa0767dd97,324482,2026-02-27 18:01:31.995402
CPNIRN17.DBF,2017,RN,3852,7,8830b4641199a8bad2ad4b6f04505317,524130,2026-02-27 18:01:35.793637
CPNIRO17.DBF,2017,RO,1296,7,e5ec3c89f348d6cd3c30e65b1a4b0fbe,176514,2026-02-27 18:01:39.297122
CPNIRR17.DBF,2017,RR,399,7,ec5a11abcd916957e5e3a919dc490fc4,54522,2026-02-27 18:01:42.515651
CPNIRS17.DBF,2017,RS,11563,7,7285952d538a3b92af6064a3dbd5c015,1572826,2026-02-27 18:01:47.276428
CPNISC17.DBF,2017,SC,6901,7,05a622a1faeb6a1021c38ec23cafd07f,938794,2026-02-27 18:01:51.448331
CPNISE17.DBF,2017,SE,1827,7,be10e845fd892bf2b71b96c30766723b,248730,2026-02-27 18:01:54.963933
CPNISP17.DBF,2017,SP,15793,7,6a5ba1b4937c9353d04608c045bf9752,2148106,2026-02-27 18:02:00.568766
CPNITO17.DBF,2017,TO,3229,7,92cf018d3f26d4546cd27d053704851a,439402,2026-02-27 18:02:04.172559
CPNIAC18.DBF,2018,AC,540,7,d7630d3f241e7e58900bc23c2c688025,73698,2026-02-27 18:02:08.97538
CPNIAL18.DBF,2018,AL,2610,7,23d944f7d77d90f93b8abf663cb48134,355218,2026-02-27 18:02:12.599379
CPNIAM18.DBF,2018,AM,1586,7,2d7762d97dac5465f841ee2000ba4496,215954,2026-02-27 18:02:15.950917
CPNIAP18.DBF,2018,AP,381,7,583cc9dc5c98d06d0d48dff152895b65,52074,2026-02-27 18:02:19.195446
CPNIBA18.DBF,2018,BA,9995,7,754f2276440d3ff105ad5d399d812fc5,1359578,2026-02-27 18:02:24.222707
CPNICE18.DBF,2018,CE,4656,7,8d2686ec8b42b7871ff9413adcf87489,633474,2026-02-27 18:02:28.643148
CPNIDF18.DBF,2018,DF,28,7,7347426f1e0f315a46cb1d6b55a14dc5,4066,2026-02-27 18:02:31.341285
CPNIES18.DBF,2018,ES,1911,7,7ebfdf5fce1718edc6d95ca417e78112,260154,2026-02-27 18:02:34.670361
CPNIGO18.DBF,2018,GO,5789,7,d82998bf3639e9fd83340af15a102e8d,787562,2026-02-27 18:02:38.658811
CPNIMA18.DBF,2018,MA,5210,7,76151d9a7fc4dc67a933306a861e1411,708818,2026-02-27 18:02:43.018028
CPNIMG18.DBF,2018,MG,19923,7,692d828ab73740ee65d1a0ef7d89691c,2709786,2026-02-27 18:02:49.37991
CPNIMS18.DBF,2018,MS,1908,7,1f5662fe39a42e86db2f7c21d36bdf2b,259746,2026-02-27 18:02:53.325593
CPNIMT18.DBF,2018,MT,3430,7,6ae7fe049b3a7da8d7fcb4406655ee4b,466738,2026-02-27 18:02:56.882709
CPNIPA18.DBF,2018,PA,3502,7,4b8acf54ebc107c029425eb27f2fb14c,476530,2026-02-27 18:03:00.794043
CPNIPB18.DBF,2018,PB,5106,7,b2be9cab1a30a3d23da46fc5f05718c6,694674,2026-02-27 18:03:04.975933
CPNIPE18.DBF,2018,PE,4596,7,30ff4712bcd367cdf78029811c12c074,625314,2026-02-27 18:03:08.7591
CPNIPI18.DBF,2018,PI,5197,7,eea0a5d6cf0f5005021f4389c7f0b1ff,707050,2026-02-27 18:03:12.555751
CPNIPR18.DBF,2018,PR,9385,7,5dfae3680210b4fa7f94106071be3b32,1276618,2026-02-27 18:03:17.255071
CPNIRJ18.DBF,2018,RJ,2425,7,307c3ce7b531d154269efdd5d5482ddd,330058,2026-02-27 18:03:20.773608
CPNIRN18.DBF,2018,RN,3811,7,4de467a8f3f782a8d31a0765f4d70acb,518554,2026-02-27 18:03:25.002727
CPNIRO18.DBF,2018,RO,1252,7,74a673441dad3f1cee1a1b57180636f4,170530,2026-02-27 18:03:28.540132
CPNIRR18.DBF,2018,RR,403,7,3337ec18d1cc26cb5a87822089f4fd38,55066,2026-02-27 18:03:31.426672
CPNIRS18.DBF,2018,RS,11565,7,9d60a56a2ab88cd18263c495c52c18fe,1573098,2026-02-27 18:03:36.497616
CPNISC18.DBF,2018,SC,6939,7,f93f9a5ddf66bec3c3aff6a62c3b52f9,943962,2026-02-27 18:03:40.794235
CPNISE18.DBF,2018,SE,1789,7,f1efcad8b47685c720e6b0a5efe34c38,243562,2026-02-27 18:03:44.544403
CPNISP18.DBF,2018,SP,15648,7,fa1834b7386ad1b44aa8203b9c1a7416,2128386,2026-02-27 18:03:50.060061
CPNITO18.DBF,2018,TO,3204,7,7dfd9c4c29fa7adce2767d449848bdaf,436002,2026-02-27 18:03:54.109144
CPNIAC19.DBF,2019,AC,516,7,4d5b273fd57b38d3b9df561001f1af8c,70434,2026-02-27 18:03:59.388644
CPNIAL19.DBF,2019,AL,2439,7,5d27f1041e932bc7b1a59edf0a015f86,331962,2026-02-27 18:04:02.989925
CPNIAM19.DBF,2019,AM,1510,7,125047f2be6c2f0b3e970c0c35c5b618,205618,2026-02-27 18:04:06.324442
CPNIAP19.DBF,2019,AP,373,7,ef027ab9cafa7e051a6755e47a2f7dae,50986,2026-02-27 18:04:09.495834
CPNIBA19.DBF,2019,BA,9563,7,1f8bda79824789d8beb90588c8d2153f,1300826,2026-02-27 18:04:14.290507
CPNICE19.DBF,2019,CE,4285,7,c5df89e135266bfaf822c3ec0b005971,583018,2026-02-27 18:04:18.427722
CPNIDF19.DBF,2019,DF,28,7,8c474ddd41375caee42594cc19e68e7d,4066,2026-02-27 18:04:20.897884
CPNIES19.DBF,2019,ES,1831,7,0151ecd43e01c70c60dd4da16c987b50,249274,2026-02-27 18:04:24.452836
CPNIGO19.DBF,2019,GO,5629,7,09da392bc0c435930b9afd9e8c027834,765802,2026-02-27 18:04:28.509791
CPNIMA19.DBF,2019,MA,5032,7,87802fa3671781dcf6574e9be921419f,684610,2026-02-27 18:04:32.555723
CPNIMG19.DBF,2019,MG,19334,7,896820d565fb15faad19af65b0150dfd,2629682,2026-02-27 18:04:38.676899
CPNIMS19.DBF,2019,MS,1839,7,d747448aebaf75d9547772a1090a4e8b,250362,2026-02-27 18:04:42.42231
CPNIMT19.DBF,2019,MT,3295,7,4a3e2a4f00c114557d2094e26bad9efa,448378,2026-02-27 18:04:46.411237
CPNIPA19.DBF,2019,PA,3371,7,74936b36e937bbfc6fb8c5463b5ee15b,458714,2026-02-27 18:04:49.988133
CPNIPB19.DBF,2019,PB,4905,7,a7dfca6d950038d1ad8135bc4ad21b11,667338,2026-02-27 18:04:54.022422
CPNIPE19.DBF,2019,PE,4343,7,02ff85b3b18d1aae0b033243eb7b1401,590906,2026-02-27 18:04:58.196577
CPNIPI19.DBF,2019,PI,5028,7,cfcfc51965b1d352b3db119bfe853676,684066,2026-02-27 18:05:02.1632
CPNIPR19.DBF,2019,PR,9123,7,02c65595a401a65be18673217b22f4da,1240986,2026-02-27 18:05:06.579036
CPNIRJ19.DBF,2019,RJ,2190,7,23b3edfc3491e9b9b686b51425527186,298098,2026-02-27 18:05:09.935513
CPNIRN19.DBF,2019,RN,3654,7,072031d344c48dec558f68f935b8ebc7,497202,2026-02-27 18:05:13.531589
CPNIRO19.DBF,2019,RO,1205,7,3fac6fcf78b9329f02b8d2c48074c3d1,164138,2026-02-27 18:05:17.0019
CPNIRR19.DBF,2019,RR,384,7,190be8e8be2d77a185078bfc06d594eb,52482,2026-02-27 18:05:19.89931
CPNIRS19.DBF,2019,RS,11296,7,dfc0981e15aeab33686b2aa2d672950d,1536514,2026-02-27 18:05:25.104968
CPNISC19.DBF,2019,SC,6744,7,fb0e1eae79855f6c72122d31721977c7,917442,2026-02-27 18:05:29.26162
CPNISE19.DBF,2019,SE,1673,7,6c3231f7d69026f4788971b61858c2f3,227786,2026-02-27 18:05:32.959136
CPNISP19.DBF,2019,SP,15014,7,6824ff61db5d2bbcb95c2058ca15da38,2042162,2026-02-27 18:05:38.822915
CPNITO19.DBF,2019,TO,3127,7,05955d4602690eb265f0a132d8b95455,425530,2026-02-27 18:05:42.330006
